episode: 0, score: 70, average score: 70.0, best score: -inf, epsilon: 0.98, steps: 1706
episode: 1341, score: 190, average score: 75.8, best score: 175.30, epsilon: 0.10, steps: 2618434
episode: 1342, score: -120, average score: 72.5, best score: 175.30, epsilon: 0.10, steps: 2619906
episode: 1343, score: -90, average score: 69.9, best score: 175.30, epsilon: 0.10, steps: 2621243
episode: 1344, score: 50, average score: 68.1, best score: 175.30, epsilon: 0.10, steps: 2622821
episode: 1345, score: 275, average score: 71.8, best score: 175.30, epsilon: 0.10, steps: 2624796
episode: 1346, score: 10, average score: 73.2, best score: 175.30, epsilon: 0.10, steps: 2626392
episode: 1347, score: 225, average score: 73.8, best score: 175.30, epsilon: 0.10, steps: 2628494
episode: 1348, score: 190, average score: 76.2, best score: 175.30, epsilon: 0.10, steps: 2630746
episode: 1349, score: 330, average score: 77.0, best score: 175.30, epsilon: 0.10, steps: 2633120
episode: 1350, score: 220, average score: 80.6, best score: 175.30, epsilon: 0.10, steps: 2635568
episode: 1351, score: 245, average score: 81.2, best score: 175.30, epsilon: 0.10, steps: 2638116
episode: 1352, score: 190, average score: 78.8, best score: 175.30, epsilon: 0.10, steps: 2640294
episode: 1353, score: -60, average score: 76.3, best score: 175.30, epsilon: 0.10, steps: 2641753
episode: 1354, score: 60, average score: 75.3, best score: 175.30, epsilon: 0.10, steps: 2643321
episode: 1355, score: 220, average score: 77.9, best score: 175.30, epsilon: 0.10, steps: 2645151
episode: 1356, score: -115, average score: 75.3, best score: 175.30, epsilon: 0.10, steps: 2646028
episode: 1357, score: 190, average score: 76.0, best score: 175.30, epsilon: 0.10, steps: 2648550
episode: 1358, score: 85, average score: 75.0, best score: 175.30, epsilon: 0.10, steps: 2650569
episode: 1359, score: 415, average score: 77.8, best score: 175.30, epsilon: 0.10, steps: 2652431
episode: 1360, score: 380, average score: 80.4, best score: 175.30, epsilon: 0.10, steps: 2654093
episode: 1361, score: 200, average score: 79.5, best score: 175.30, epsilon: 0.10, steps: 2656313
episode: 1362, score: 525, average score: 82.8, best score: 175.30, epsilon: 0.10, steps: 2659175
episode: 1363, score: 105, average score: 81.7, best score: 175.30, epsilon: 0.10, steps: 2660978
episode: 1364, score: 250, average score: 85.9, best score: 175.30, epsilon: 0.10, steps: 2663266
episode: 1365, score: 485, average score: 88.3, best score: 175.30, epsilon: 0.10, steps: 2665749
episode: 1366, score: 195, average score: 90.8, best score: 175.30, epsilon: 0.10, steps: 2667494
episode: 1367, score: 20, average score: 91.2, best score: 175.30, epsilon: 0.10, steps: 2669486
episode: 1368, score: -15, average score: 86.8, best score: 175.30, epsilon: 0.10, steps: 2671064
episode: 1369, score: -25, average score: 87.0, best score: 175.30, epsilon: 0.10, steps: 2672732
episode: 1370, score: 100, average score: 88.8, best score: 175.30, epsilon: 0.10, steps: 2673968
episode: 1371, score: 340, average score: 90.5, best score: 175.30, epsilon: 0.10, steps: 2676971
episode: 1372, score: 125, average score: 89.9, best score: 175.30, epsilon: 0.10, steps: 2679374
episode: 1373, score: -80, average score: 87.0, best score: 175.30, epsilon: 0.10, steps: 2680930
episode: 1374, score: -75, average score: 84.8, best score: 175.30, epsilon: 0.10, steps: 2682488
episode: 1375, score: 5, average score: 83.0, best score: 175.30, epsilon: 0.10, steps: 2684221
episode: 1376, score: 160, average score: 84.8, best score: 175.30, epsilon: 0.10, steps: 2686511
episode: 1377, score: -30, average score: 85.5, best score: 175.30, epsilon: 0.10, steps: 2688539
episode: 1378, score: 430, average score: 89.2, best score: 175.30, epsilon: 0.10, steps: 2691605
episode: 1379, score: 0, average score: 89.8, best score: 175.30, epsilon: 0.10, steps: 2693960
episode: 1380, score: -60, average score: 85.9, best score: 175.30, epsilon: 0.10, steps: 2695627
episode: 1381, score: 175, average score: 86.8, best score: 175.30, epsilon: 0.10, steps: 2697241
episode: 1382, score: 205, average score: 89.5, best score: 175.30, epsilon: 0.10, steps: 2699646
episode: 1383, score: 40, average score: 88.0, best score: 175.30, epsilon: 0.10, steps: 2701359
episode: 1384, score: 325, average score: 91.8, best score: 175.30, epsilon: 0.10, steps: 2703576
episode: 1385, score: 305, average score: 96.4, best score: 175.30, epsilon: 0.10, steps: 2706061
episode: 1386, score: 120, average score: 98.3, best score: 175.30, epsilon: 0.10, steps: 2707458
episode: 1387, score: 120, average score: 98.4, best score: 175.30, epsilon: 0.10, steps: 2709234
episode: 1388, score: 135, average score: 100.0, best score: 175.30, epsilon: 0.10, steps: 2711346
episode: 1389, score: 115, average score: 103.0, best score: 175.30, epsilon: 0.10, steps: 2713463
episode: 1390, score: 335, average score: 103.4, best score: 175.30, epsilon: 0.10, steps: 2715755
episode: 1391, score: 170, average score: 107.3, best score: 175.30, epsilon: 0.10, steps: 2717745
episode: 1392, score: -25, average score: 108.5, best score: 175.30, epsilon: 0.10, steps: 2719976
episode: 1393, score: 350, average score: 113.2, best score: 175.30, epsilon: 0.10, steps: 2722360
episode: 1394, score: 30, average score: 112.3, best score: 175.30, epsilon: 0.10, steps: 2724529
episode: 1395, score: 735, average score: 118.7, best score: 175.30, epsilon: 0.10, steps: 2727823
episode: 1396, score: 255, average score: 123.2, best score: 175.30, epsilon: 0.10, steps: 2729809
episode: 1397, score: 55, average score: 123.3, best score: 175.30, epsilon: 0.10, steps: 2731443
episode: 1398, score: 125, average score: 126.0, best score: 175.30, epsilon: 0.10, steps: 2732856
episode: 1399, score: 395, average score: 131.9, best score: 175.30, epsilon: 0.10, steps: 2735547
episode: 1400, score: 890, average score: 141.1, best score: 175.30, epsilon: 0.10, steps: 2739218
episode: 1401, score: 360, average score: 143.6, best score: 175.30, epsilon: 0.10, steps: 2741498
episode: 1402, score: 215, average score: 145.7, best score: 175.30, epsilon: 0.10, steps: 2744027
episode: 1403, score: 505, average score: 152.2, best score: 175.30, epsilon: 0.10, steps: 2746581
episode: 1404, score: 285, average score: 154.1, best score: 175.30, epsilon: 0.10, steps: 2748982
episode: 1405, score: 70, average score: 155.8, best score: 175.30, epsilon: 0.10, steps: 2750751
episode: 1406, score: 325, average score: 159.2, best score: 175.30, epsilon: 0.10, steps: 2753095
episode: 1407, score: 25, average score: 157.8, best score: 175.30, epsilon: 0.10, steps: 2754993
episode: 1408, score: 655, average score: 163.9, best score: 175.30, epsilon: 0.10, steps: 2757935
episode: 1409, score: 365, average score: 165.7, best score: 175.30, epsilon: 0.10, steps: 2760225
episode: 1410, score: -50, average score: 164.8, best score: 175.30, epsilon: 0.10, steps: 2762026
episode: 1411, score: 235, average score: 167.5, best score: 175.30, epsilon: 0.10, steps: 2764412
episode: 1412, score: 230, average score: 168.8, best score: 175.30, epsilon: 0.10, steps: 2766490
episode: 1413, score: 585, average score: 175.0, best score: 175.30, epsilon: 0.10, steps: 2769000
episode: 1414, score: 365, average score: 177.2, best score: 175.30, epsilon: 0.10, steps: 2771188
episode: 1415, score: 960, average score: 186.6, best score: 177.25, epsilon: 0.10, steps: 2774910
episode: 1416, score: 25, average score: 182.4, best score: 186.60, epsilon: 0.10, steps: 2776832
episode: 1417, score: 205, average score: 183.7, best score: 186.60, epsilon: 0.10, steps: 2779000
episode: 1418, score: 310, average score: 184.1, best score: 186.60, epsilon: 0.10, steps: 2780966
episode: 1419, score: 120, average score: 185.3, best score: 186.60, epsilon: 0.10, steps: 2782771
episode: 1420, score: 130, average score: 184.4, best score: 186.60, epsilon: 0.10, steps: 2784362
episode: 1421, score: -110, average score: 184.0, best score: 186.60, epsilon: 0.10, steps: 2785598
episode: 1422, score: 530, average score: 188.6, best score: 186.60, epsilon: 0.10, steps: 2787955
episode: 1423, score: 605, average score: 194.4, best score: 188.60, epsilon: 0.10, steps: 2791302
episode: 1424, score: 245, average score: 192.4, best score: 194.40, epsilon: 0.10, steps: 2793462
episode: 1425, score: -20, average score: 193.5, best score: 194.40, epsilon: 0.10, steps: 2795206
episode: 1426, score: 35, average score: 192.2, best score: 194.40, epsilon: 0.10, steps: 2797090
episode: 1427, score: 140, average score: 191.1, best score: 194.40, epsilon: 0.10, steps: 2799118
episode: 1428, score: 195, average score: 193.3, best score: 194.40, epsilon: 0.10, steps: 2800802
episode: 1429, score: 435, average score: 195.3, best score: 194.40, epsilon: 0.10, steps: 2803779
episode: 1430, score: 125, average score: 196.3, best score: 195.35, epsilon: 0.10, steps: 2805641
episode: 1431, score: -45, average score: 195.6, best score: 196.35, epsilon: 0.10, steps: 2806948
episode: 1432, score: 100, average score: 195.3, best score: 196.35, epsilon: 0.10, steps: 2808468
episode: 1433, score: -20, average score: 193.9, best score: 196.35, epsilon: 0.10, steps: 2810023
episode: 1434, score: -25, average score: 192.4, best score: 196.35, epsilon: 0.10, steps: 2811604
episode: 1435, score: 335, average score: 192.1, best score: 196.35, epsilon: 0.10, steps: 2813838
episode: 1436, score: -15, average score: 192.9, best score: 196.35, epsilon: 0.10, steps: 2815509
episode: 1437, score: 400, average score: 195.3, best score: 196.35, epsilon: 0.10, steps: 2818215
episode: 1438, score: 215, average score: 197.2, best score: 196.35, epsilon: 0.10, steps: 2819979
episode: 1439, score: 230, average score: 198.9, best score: 197.15, epsilon: 0.10, steps: 2822270
episode: 1440, score: 455, average score: 201.3, best score: 198.95, epsilon: 0.10, steps: 2824682
episode: 1441, score: -50, average score: 198.9, best score: 201.30, epsilon: 0.10, steps: 2826191
episode: 1442, score: 265, average score: 202.8, best score: 201.30, epsilon: 0.10, steps: 2827875
episode: 1443, score: 370, average score: 207.3, best score: 202.75, epsilon: 0.10, steps: 2830546
episode: 1444, score: 55, average score: 207.4, best score: 207.35, epsilon: 0.10, steps: 2831873
episode: 1445, score: 235, average score: 207.0, best score: 207.40, epsilon: 0.10, steps: 2833932
episode: 1446, score: 415, average score: 211.1, best score: 207.40, epsilon: 0.10, steps: 2836759
episode: 1447, score: 500, average score: 213.8, best score: 211.05, epsilon: 0.10, steps: 2840586
episode: 1448, score: 100, average score: 212.9, best score: 213.80, epsilon: 0.10, steps: 2842214
episode: 1449, score: 110, average score: 210.7, best score: 213.80, epsilon: 0.10, steps: 2844544
episode: 1450, score: -10, average score: 208.4, best score: 213.80, epsilon: 0.10, steps: 2845758
episode: 1451, score: 0, average score: 205.9, best score: 213.80, epsilon: 0.10, steps: 2847065
episode: 1452, score: 635, average score: 210.4, best score: 213.80, epsilon: 0.10, steps: 2850509
episode: 1453, score: 155, average score: 212.6, best score: 213.80, epsilon: 0.10, steps: 2852746
episode: 1454, score: -5, average score: 211.9, best score: 213.80, epsilon: 0.10, steps: 2854348
episode: 1455, score: 425, average score: 213.9, best score: 213.80, epsilon: 0.10, steps: 2856912
episode: 1456, score: 240, average score: 217.5, best score: 213.95, epsilon: 0.10, steps: 2859192
episode: 1457, score: 50, average score: 216.1, best score: 217.50, epsilon: 0.10, steps: 2861471
episode: 1458, score: 440, average score: 219.7, best score: 217.50, epsilon: 0.10, steps: 2863676
episode: 1459, score: 85, average score: 216.3, best score: 219.65, epsilon: 0.10, steps: 2865434
episode: 1460, score: 10, average score: 212.7, best score: 219.65, epsilon: 0.10, steps: 2866561
episode: 1461, score: 60, average score: 211.2, best score: 219.65, epsilon: 0.10, steps: 2868254
episode: 1462, score: 120, average score: 207.2, best score: 219.65, epsilon: 0.10, steps: 2870190
episode: 1463, score: 490, average score: 211.1, best score: 219.65, epsilon: 0.10, steps: 2872917
episode: 1464, score: -30, average score: 208.2, best score: 219.65, epsilon: 0.10, steps: 2874127
episode: 1465, score: 370, average score: 207.1, best score: 219.65, epsilon: 0.10, steps: 2875801
episode: 1466, score: 385, average score: 209.0, best score: 219.65, epsilon: 0.10, steps: 2878300
episode: 1467, score: 75, average score: 209.6, best score: 219.65, epsilon: 0.10, steps: 2880323
episode: 1468, score: 345, average score: 213.2, best score: 219.65, epsilon: 0.10, steps: 2881747
episode: 1469, score: -20, average score: 213.2, best score: 219.65, epsilon: 0.10, steps: 2883726
episode: 1470, score: 170, average score: 213.9, best score: 219.65, epsilon: 0.10, steps: 2885648
episode: 1471, score: 360, average score: 214.1, best score: 219.65, epsilon: 0.10, steps: 2887450
episode: 1472, score: 170, average score: 214.6, best score: 219.65, epsilon: 0.10, steps: 2889215
episode: 1473, score: 40, average score: 215.8, best score: 219.65, epsilon: 0.10, steps: 2890976
episode: 1474, score: 165, average score: 218.2, best score: 219.65, epsilon: 0.10, steps: 2892921
episode: 1475, score: 305, average score: 221.2, best score: 219.65, epsilon: 0.10, steps: 2895166
episode: 1476, score: 495, average score: 224.5, best score: 221.15, epsilon: 0.10, steps: 2897398
episode: 1477, score: -5, average score: 224.8, best score: 224.50, epsilon: 0.10, steps: 2899210
episode: 1478, score: 250, average score: 222.9, best score: 224.75, epsilon: 0.10, steps: 2901505
episode: 1479, score: 175, average score: 224.7, best score: 224.75, epsilon: 0.10, steps: 2903353
episode: 1480, score: 545, average score: 230.8, best score: 224.75, epsilon: 0.10, steps: 2905305
episode: 1481, score: 530, average score: 234.3, best score: 230.75, epsilon: 0.10, steps: 2907847
episode: 1482, score: 455, average score: 236.8, best score: 234.30, epsilon: 0.10, steps: 2910710
episode: 1483, score: -10, average score: 236.3, best score: 236.80, epsilon: 0.10, steps: 2912089
episode: 1484, score: 330, average score: 236.3, best score: 236.80, epsilon: 0.10, steps: 2914267
episode: 1485, score: 445, average score: 237.8, best score: 236.80, epsilon: 0.10, steps: 2916450
episode: 1486, score: 180, average score: 238.3, best score: 237.75, epsilon: 0.10, steps: 2918515
episode: 1487, score: 115, average score: 238.3, best score: 238.35, epsilon: 0.10, steps: 2920237
episode: 1488, score: 30, average score: 237.2, best score: 238.35, epsilon: 0.10, steps: 2921353
episode: 1489, score: 350, average score: 239.6, best score: 238.35, epsilon: 0.10, steps: 2924072
episode: 1490, score: -55, average score: 235.7, best score: 239.60, epsilon: 0.10, steps: 2925224
episode: 1491, score: 430, average score: 238.3, best score: 239.60, epsilon: 0.10, steps: 2927612
episode: 1492, score: -80, average score: 237.8, best score: 239.60, epsilon: 0.10, steps: 2929227
episode: 1493, score: 25, average score: 234.5, best score: 239.60, epsilon: 0.10, steps: 2930691
episode: 1494, score: 135, average score: 235.6, best score: 239.60, epsilon: 0.10, steps: 2932480
