episode: 0, score: -40.0, average score: -40.0, best score: -inf, epsilon: 0.99, steps: 764
episode: 1664, score: 50.0, average score: -3.8, best score: 9.50, epsilon: 0.10, steps: 3682110
episode: 1665, score: 30.0, average score: -3.8, best score: 9.50, epsilon: 0.10, steps: 3682623
episode: 1666, score: -40.0, average score: -4.5, best score: 9.50, epsilon: 0.10, steps: 3683165
episode: 1667, score: -40.0, average score: -5.2, best score: 9.50, epsilon: 0.10, steps: 3683941
episode: 1668, score: 20.0, average score: -5.2, best score: 9.50, epsilon: 0.10, steps: 3684680
episode: 1669, score: -30.0, average score: -5.1, best score: 9.50, epsilon: 0.10, steps: 3685631
episode: 1670, score: -20.0, average score: -5.0, best score: 9.50, epsilon: 0.10, steps: 3691816
episode: 1671, score: 80.0, average score: -3.8, best score: 9.50, epsilon: 0.10, steps: 3693366
episode: 1672, score: 80.0, average score: -2.3, best score: 9.50, epsilon: 0.10, steps: 3694127
episode: 1673, score: 10.0, average score: -1.6, best score: 9.50, epsilon: 0.10, steps: 3697289
episode: 1674, score: -50.0, average score: -2.3, best score: 9.50, epsilon: 0.10, steps: 3698215
episode: 1675, score: 50.0, average score: -2.1, best score: 9.50, epsilon: 0.10, steps: 3698839
episode: 1676, score: 50.0, average score: -1.3, best score: 9.50, epsilon: 0.10, steps: 3699725
episode: 1677, score: -40.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 3700385
episode: 1678, score: -60.0, average score: -1.9, best score: 9.50, epsilon: 0.10, steps: 3700925
episode: 1679, score: 30.0, average score: -1.8, best score: 9.50, epsilon: 0.10, steps: 3701955
episode: 1680, score: -50.0, average score: -3.1, best score: 9.50, epsilon: 0.10, steps: 3702851
episode: 1681, score: -40.0, average score: -4.1, best score: 9.50, epsilon: 0.10, steps: 3703652
episode: 1682, score: -20.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 3704311
episode: 1683, score: -40.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 3704992
episode: 1684, score: -60.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3705907
episode: 1685, score: 30.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3706616
episode: 1686, score: -50.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 3707529
episode: 1687, score: -60.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 3708211
episode: 1688, score: -20.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 3709004
episode: 1689, score: -60.0, average score: -8.4, best score: 9.50, epsilon: 0.10, steps: 3709533
episode: 1690, score: -60.0, average score: -7.9, best score: 9.50, epsilon: 0.10, steps: 3710182
episode: 1691, score: 40.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 3711035
episode: 1692, score: -60.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 3711924
episode: 1693, score: -30.0, average score: -8.6, best score: 9.50, epsilon: 0.10, steps: 3712743
episode: 1694, score: -20.0, average score: -8.6, best score: 9.50, epsilon: 0.10, steps: 3713398
episode: 1695, score: -20.0, average score: -8.4, best score: 9.50, epsilon: 0.10, steps: 3714219
episode: 1696, score: 20.0, average score: -8.5, best score: 9.50, epsilon: 0.10, steps: 3714964
episode: 1697, score: 20.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 3715957
episode: 1698, score: 40.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 3716843
episode: 1699, score: -20.0, average score: -6.9, best score: 9.50, epsilon: 0.10, steps: 3717377
episode: 1700, score: -50.0, average score: -7.1, best score: 9.50, epsilon: 0.10, steps: 3718286
episode: 1701, score: -60.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 3718794
episode: 1702, score: -70.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 3728382
episode: 1703, score: 70.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3729008
episode: 1704, score: 50.0, average score: -5.2, best score: 9.50, epsilon: 0.10, steps: 3729808
episode: 1705, score: -30.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 3730582
episode: 1706, score: 20.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 3731468
episode: 1707, score: -70.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 3732125
episode: 1708, score: -50.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 3732921
episode: 1709, score: -20.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 3733832
episode: 1710, score: 40.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 3734695
episode: 1711, score: -40.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 3735701
episode: 1712, score: 20.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3736424
episode: 1713, score: -30.0, average score: -6.9, best score: 9.50, epsilon: 0.10, steps: 3737521
episode: 1714, score: -60.0, average score: -6.8, best score: 9.50, epsilon: 0.10, steps: 3738309
episode: 1715, score: -70.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 3741791
episode: 1716, score: -60.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 3742581
episode: 1717, score: -50.0, average score: -8.5, best score: 9.50, epsilon: 0.10, steps: 3747865
episode: 1718, score: -70.0, average score: -8.7, best score: 9.50, epsilon: 0.10, steps: 3748400
episode: 1719, score: -40.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 3748964
episode: 1720, score: -60.0, average score: -10.9, best score: 9.50, epsilon: 0.10, steps: 3749818
episode: 1721, score: -40.0, average score: -11.0, best score: 9.50, epsilon: 0.10, steps: 3752706
episode: 1722, score: -70.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3753113
episode: 1723, score: -40.0, average score: -12.1, best score: 9.50, epsilon: 0.10, steps: 3753854
episode: 1724, score: -90.0, average score: -12.4, best score: 9.50, epsilon: 0.10, steps: 3754504
episode: 1725, score: 30.0, average score: -12.4, best score: 9.50, epsilon: 0.10, steps: 3755140
episode: 1726, score: -110.0, average score: -13.2, best score: 9.50, epsilon: 0.10, steps: 3755632
episode: 1727, score: -50.0, average score: -14.5, best score: 9.50, epsilon: 0.10, steps: 3756109
episode: 1728, score: 50.0, average score: -14.3, best score: 9.50, epsilon: 0.10, steps: 3756709
episode: 1729, score: -40.0, average score: -13.8, best score: 9.50, epsilon: 0.10, steps: 3762250
episode: 1730, score: 70.0, average score: -12.2, best score: 9.50, epsilon: 0.10, steps: 3768805
episode: 1731, score: -30.0, average score: -12.9, best score: 9.50, epsilon: 0.10, steps: 3775631
episode: 1732, score: 110.0, average score: -11.4, best score: 9.50, epsilon: 0.10, steps: 3776131
episode: 1733, score: 30.0, average score: -11.5, best score: 9.50, epsilon: 0.10, steps: 3786679
episode: 1734, score: 40.0, average score: -10.6, best score: 9.50, epsilon: 0.10, steps: 3790412
episode: 1735, score: 70.0, average score: -10.4, best score: 9.50, epsilon: 0.10, steps: 3792384
episode: 1736, score: 40.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3794133
episode: 1737, score: 40.0, average score: -10.8, best score: 9.50, epsilon: 0.10, steps: 3795101
episode: 1738, score: 30.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3796465
episode: 1739, score: -60.0, average score: -11.8, best score: 9.50, epsilon: 0.10, steps: 3797163
episode: 1740, score: 30.0, average score: -10.8, best score: 9.50, epsilon: 0.10, steps: 3797877
episode: 1741, score: -20.0, average score: -11.5, best score: 9.50, epsilon: 0.10, steps: 3798695
episode: 1742, score: 90.0, average score: -11.0, best score: 9.50, epsilon: 0.10, steps: 3799164
episode: 1743, score: -30.0, average score: -11.5, best score: 9.50, epsilon: 0.10, steps: 3799920
episode: 1744, score: -20.0, average score: -11.0, best score: 9.50, epsilon: 0.10, steps: 3800831
episode: 1745, score: -30.0, average score: -11.5, best score: 9.50, epsilon: 0.10, steps: 3801750
episode: 1746, score: 40.0, average score: -11.6, best score: 9.50, epsilon: 0.10, steps: 3802824
episode: 1747, score: 20.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3807751
episode: 1748, score: 50.0, average score: -10.4, best score: 9.50, epsilon: 0.10, steps: 3808557
episode: 1749, score: -20.0, average score: -10.3, best score: 9.50, epsilon: 0.10, steps: 3809091
episode: 1750, score: -70.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3809699
episode: 1751, score: 20.0, average score: -11.5, best score: 9.50, epsilon: 0.10, steps: 3815757
episode: 1752, score: -50.0, average score: -12.3, best score: 9.50, epsilon: 0.10, steps: 3819281
episode: 1753, score: 40.0, average score: -11.2, best score: 9.50, epsilon: 0.10, steps: 3819966
episode: 1754, score: -20.0, average score: -11.7, best score: 9.50, epsilon: 0.10, steps: 3820902
episode: 1755, score: -80.0, average score: -11.9, best score: 9.50, epsilon: 0.10, steps: 3821454
episode: 1756, score: -80.0, average score: -12.4, best score: 9.50, epsilon: 0.10, steps: 3822059
episode: 1757, score: 40.0, average score: -11.6, best score: 9.50, epsilon: 0.10, steps: 3823028
episode: 1758, score: -90.0, average score: -12.1, best score: 9.50, epsilon: 0.10, steps: 3823514
episode: 1759, score: -80.0, average score: -13.1, best score: 9.50, epsilon: 0.10, steps: 3823991
episode: 1760, score: 20.0, average score: -12.7, best score: 9.50, epsilon: 0.10, steps: 3825163
episode: 1761, score: -20.0, average score: -13.2, best score: 9.50, epsilon: 0.10, steps: 3826229
episode: 1762, score: -60.0, average score: -13.3, best score: 9.50, epsilon: 0.10, steps: 3827089
episode: 1763, score: 60.0, average score: -12.5, best score: 9.50, epsilon: 0.10, steps: 3828844
episode: 1764, score: -40.0, average score: -13.4, best score: 9.50, epsilon: 0.10, steps: 3829525
episode: 1765, score: -20.0, average score: -13.9, best score: 9.50, epsilon: 0.10, steps: 3830477
episode: 1766, score: -60.0, average score: -14.1, best score: 9.50, epsilon: 0.10, steps: 3831025
episode: 1767, score: -40.0, average score: -14.1, best score: 9.50, epsilon: 0.10, steps: 3831958
episode: 1768, score: -20.0, average score: -14.5, best score: 9.50, epsilon: 0.10, steps: 3833032
episode: 1769, score: 60.0, average score: -13.6, best score: 9.50, epsilon: 0.10, steps: 3833780
episode: 1770, score: -30.0, average score: -13.7, best score: 9.50, epsilon: 0.10, steps: 3834600
episode: 1771, score: -60.0, average score: -15.1, best score: 9.50, epsilon: 0.10, steps: 3834990
episode: 1772, score: 40.0, average score: -15.5, best score: 9.50, epsilon: 0.10, steps: 3835643
episode: 1773, score: 40.0, average score: -15.2, best score: 9.50, epsilon: 0.10, steps: 3836437
episode: 1774, score: -30.0, average score: -15.0, best score: 9.50, epsilon: 0.10, steps: 3837367
episode: 1775, score: -50.0, average score: -16.0, best score: 9.50, epsilon: 0.10, steps: 3838036
episode: 1776, score: -50.0, average score: -17.0, best score: 9.50, epsilon: 0.10, steps: 3838672
episode: 1777, score: 40.0, average score: -16.2, best score: 9.50, epsilon: 0.10, steps: 3839399
episode: 1778, score: 50.0, average score: -15.1, best score: 9.50, epsilon: 0.10, steps: 3840035
episode: 1779, score: 50.0, average score: -14.9, best score: 9.50, epsilon: 0.10, steps: 3840817
episode: 1780, score: -30.0, average score: -14.7, best score: 9.50, epsilon: 0.10, steps: 3841462
episode: 1781, score: -50.0, average score: -14.8, best score: 9.50, epsilon: 0.10, steps: 3842122
episode: 1782, score: 30.0, average score: -14.3, best score: 9.50, epsilon: 0.10, steps: 3842977
episode: 1783, score: -50.0, average score: -14.4, best score: 9.50, epsilon: 0.10, steps: 3843674
episode: 1784, score: -40.0, average score: -14.2, best score: 9.50, epsilon: 0.10, steps: 3844471
episode: 1785, score: 20.0, average score: -14.3, best score: 9.50, epsilon: 0.10, steps: 3845110
episode: 1786, score: 40.0, average score: -13.4, best score: 9.50, epsilon: 0.10, steps: 3846004
episode: 1787, score: 20.0, average score: -12.6, best score: 9.50, epsilon: 0.10, steps: 3847008
episode: 1788, score: -70.0, average score: -13.1, best score: 9.50, epsilon: 0.10, steps: 3847409
episode: 1789, score: -60.0, average score: -13.1, best score: 9.50, epsilon: 0.10, steps: 3848100
episode: 1790, score: -40.0, average score: -12.9, best score: 9.50, epsilon: 0.10, steps: 3848672
episode: 1791, score: -30.0, average score: -13.6, best score: 9.50, epsilon: 0.10, steps: 3849244
episode: 1792, score: -70.0, average score: -13.7, best score: 9.50, epsilon: 0.10, steps: 3849641
episode: 1793, score: -20.0, average score: -13.6, best score: 9.50, epsilon: 0.10, steps: 3850373
episode: 1794, score: 80.0, average score: -12.6, best score: 9.50, epsilon: 0.10, steps: 3862175
episode: 1795, score: -30.0, average score: -12.7, best score: 9.50, epsilon: 0.10, steps: 3862935
episode: 1796, score: -80.0, average score: -13.7, best score: 9.50, epsilon: 0.10, steps: 3863603
episode: 1797, score: 50.0, average score: -13.4, best score: 9.50, epsilon: 0.10, steps: 3864190
episode: 1798, score: -40.0, average score: -14.2, best score: 9.50, epsilon: 0.10, steps: 3864727
episode: 1799, score: -40.0, average score: -14.4, best score: 9.50, epsilon: 0.10, steps: 3865508
episode: 1800, score: -60.0, average score: -14.5, best score: 9.50, epsilon: 0.10, steps: 3865946
episode: 1801, score: -20.0, average score: -14.1, best score: 9.50, epsilon: 0.10, steps: 3866944
episode: 1802, score: -50.0, average score: -13.9, best score: 9.50, epsilon: 0.10, steps: 3867724
episode: 1803, score: -30.0, average score: -14.9, best score: 9.50, epsilon: 0.10, steps: 3872961
episode: 1804, score: -40.0, average score: -15.8, best score: 9.50, epsilon: 0.10, steps: 3873916
episode: 1805, score: 30.0, average score: -15.2, best score: 9.50, epsilon: 0.10, steps: 3874806
episode: 1806, score: 20.0, average score: -15.2, best score: 9.50, epsilon: 0.10, steps: 3885532
episode: 1807, score: -20.0, average score: -14.7, best score: 9.50, epsilon: 0.10, steps: 3886699
episode: 1808, score: -110.0, average score: -15.3, best score: 9.50, epsilon: 0.10, steps: 3887245
episode: 1809, score: -60.0, average score: -15.7, best score: 9.50, epsilon: 0.10, steps: 3900143
episode: 1810, score: 40.0, average score: -15.7, best score: 9.50, epsilon: 0.10, steps: 3910757
episode: 1811, score: -60.0, average score: -15.9, best score: 9.50, epsilon: 0.10, steps: 3915429
episode: 1812, score: 50.0, average score: -15.6, best score: 9.50, epsilon: 0.10, steps: 3925265
episode: 1813, score: -50.0, average score: -15.8, best score: 9.50, epsilon: 0.10, steps: 3935952
episode: 1814, score: -70.0, average score: -15.9, best score: 9.50, epsilon: 0.10, steps: 3942897
episode: 1815, score: 30.0, average score: -14.9, best score: 9.50, epsilon: 0.10, steps: 3972211
episode: 1816, score: -20.0, average score: -14.5, best score: 9.50, epsilon: 0.10, steps: 4019415
episode: 1817, score: -80.0, average score: -14.8, best score: 9.50, epsilon: 0.10, steps: 4023159
episode: 1818, score: -80.0, average score: -14.9, best score: 9.50, epsilon: 0.10, steps: 4047620
episode: 1819, score: -20.0, average score: -14.7, best score: 9.50, epsilon: 0.10, steps: 4115240
episode: 1820, score: 60.0, average score: -13.5, best score: 9.50, epsilon: 0.10, steps: 4117154
episode: 1821, score: -40.0, average score: -13.5, best score: 9.50, epsilon: 0.10, steps: 4118037
episode: 1822, score: -100.0, average score: -13.8, best score: 9.50, epsilon: 0.10, steps: 4118757
episode: 1823, score: 60.0, average score: -12.8, best score: 9.50, epsilon: 0.10, steps: 4121208
episode: 1824, score: 50.0, average score: -11.4, best score: 9.50, epsilon: 0.10, steps: 4126323
episode: 1825, score: 90.0, average score: -10.8, best score: 9.50, epsilon: 0.10, steps: 4135848
episode: 1826, score: 50.0, average score: -9.2, best score: 9.50, epsilon: 0.10, steps: 4141860
episode: 1827, score: -40.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 4143342
episode: 1828, score: -60.0, average score: -10.2, best score: 9.50, epsilon: 0.10, steps: 4144085
episode: 1829, score: 40.0, average score: -9.4, best score: 9.50, epsilon: 0.10, steps: 4145025
episode: 1830, score: 30.0, average score: -9.8, best score: 9.50, epsilon: 0.10, steps: 4146109
episode: 1831, score: -20.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 4147378
episode: 1832, score: 60.0, average score: -10.2, best score: 9.50, epsilon: 0.10, steps: 4151113
episode: 1833, score: 50.0, average score: -10.0, best score: 9.50, epsilon: 0.10, steps: 4151755
